n,input,val
4810, 0.693512, 0.769019
4811, 0.508361, 0.873546
4812, 0.264247, 0.965289
4813, 0.056451, 0.998409
4814, 0.446834, 0.901810
4815, 0.931341, 0.596736
4816, 0.562010, 0.846190
4817, 0.513445, 0.871069
4818, 0.194843, 0.981083
4819, 0.666454, 0.786014
4820, 0.627822, 0.809295
4821, 0.216704, 0.976604
4822, 0.372255, 0.931513
4823, 0.196751, 0.980705
4824, 0.288017, 0.958799
4825, 0.061378, 0.998118
4826, 0.393549, 0.923562
4827, 0.033997, 0.999420
4828, 0.880940, 0.636413
4829, 0.887064, 0.631694
4830, 0.022241, 0.999751
4831, 0.762201, 0.723324
4832, 0.197617, 0.980534
4833, 0.694930, 0.768082
4834, 0.376129, 0.930085
4835, 0.123047, 0.992438
4836, 0.431154, 0.908472
4837, 0.120270, 0.992774
4838, 0.549341, 0.852854
4839, 0.237662, 0.971893
4840, 0.389694, 0.925029
4841, 0.543910, 0.855677
4842, 0.288622, 0.958628
4843, 0.321500, 0.948767
4844, 0.576571, 0.838328
4845, 0.498518, 0.878279
4846, 0.612564, 0.818161
4847, 0.518868, 0.868388
4848, 0.563141, 0.845572
4849, 0.890115, 0.629325
4850, 0.798906, 0.697495
4851, 0.895404, 0.625186
4852, 0.723875, 0.749241
4853, 0.653413, 0.794018
4854, 0.521281, 0.867174
4855, 0.230954, 0.973453
4856, 0.455185, 0.898164
4857, 0.049152, 0.998790
4858, 0.760065, 0.724797
4859, 0.296431, 0.956392
4860, 0.716019, 0.754433
4861, 0.044004, 0.999032
4862, 0.130621, 0.991479
4863, 0.864577, 0.648976
4864, 0.405479, 0.918908
4865, 0.968749, 0.566319
4866, 0.662430, 0.788495
4867, 0.228103, 0.974092
4868, 0.571785, 0.840949
4869, 0.825451, 0.678236
4870, 0.607495, 0.821096
4871, 0.811141, 0.688653
4872, 0.314698, 0.950884
4873, 0.244419, 0.970276
4874, 0.884883, 0.633393
4875, 0.819832, 0.682350
4876, 0.120669, 0.992723
4877, 0.640889, 0.801560
4878, 0.872700, 0.642782
4879, 0.611860, 0.818583
4880, 0.030023, 0.999548
4881, 0.757049, 0.726854
4882, 0.749389, 0.732104
4883, 0.577049, 0.838061
4884, 0.936176, 0.592859
4885, 0.403076, 0.919868
4886, 0.246182, 0.969848
4887, 0.649834, 0.796165
4888, 0.473205, 0.890106
4889, 0.521188, 0.867233
4890, 0.480795, 0.886632
4891, 0.787501, 0.705626
4892, 0.918475, 0.607020
4893, 0.434351, 0.907142
4894, 0.615406, 0.816543
4895, 0.694779, 0.768203
4896, 0.636117, 0.804399
4897, 0.290543, 0.958088
4898, 0.187307, 0.982507
4899, 0.723426, 0.749523
4900, 0.286965, 0.959114
4901, 0.247259, 0.969579
4902, 0.544755, 0.855267
4903, 0.787135, 0.705884
4904, 0.850351, 0.659731
4905, 0.260420, 0.966283
4906, 0.586567, 0.832830
4907, 0.647313, 0.797712
4908, 0.535350, 0.860098
4909, 0.496458, 0.879271
4910, 0.672952, 0.781997
4911, 0.942172, 0.588042
4912, 0.222410, 0.975371
4913, 0.635991, 0.804472
4914, 0.552377, 0.851289
4915, 0.790043, 0.703806
4916, 0.828084, 0.676305
4917, 0.585390, 0.833506
4918, 0.417461, 0.914125
4919, 0.694100, 0.768630
4920, 0.173039, 0.985065
4921, 0.207341, 0.978584
4922, 0.850282, 0.659777
4923, 0.451524, 0.899771
4924, 0.304208, 0.954082
4925, 0.554919, 0.849941
4926, 0.810706, 0.689006
4927, 0.040834, 0.999166
4928, 0.458701, 0.896629
4929, 0.169974, 0.985584
4930, 0.519850, 0.867905
4931, 0.064620, 0.997914
4932, 0.247754, 0.969460
4933, 0.286955, 0.959114
4934, 0.197418, 0.980570
4935, 0.393604, 0.923539
4936, 0.030924, 0.999522
4937, 0.479813, 0.887082
4938, 0.346463, 0.940573
4939, 0.632173, 0.806748
4940, 0.390522, 0.924703
4941, 0.849042, 0.660692
4942, 0.156722, 0.987741
4943, 0.448428, 0.901123
4944, 0.910299, 0.613499
4945, 0.674901, 0.780779
4946, 0.683206, 0.775568
4947, 0.562538, 0.845897
4948, 0.246665, 0.969729
4949, 0.633305, 0.806063
4950, 0.769026, 0.718591
4951, 0.728267, 0.746325
4952, 0.224218, 0.974966
4953, 0.353820, 0.938056
4954, 0.904358, 0.618210
4955, 0.477206, 0.888293
4956, 0.402511, 0.920084
4957, 0.443796, 0.903123
4958, 0.472945, 0.890217
4959, 0.847314, 0.661976
4960, 0.835644, 0.670713
4961, 0.745970, 0.734426
4962, 0.392491, 0.923959
4963, 0.367270, 0.933299
4964, 0.056141, 0.998425
4965, 0.958644, 0.574639
4966, 0.446424, 0.901995
4967, 0.195174, 0.981012
4968, 0.419364, 0.913355
4969, 0.732988, 0.743190
4970, 0.198068, 0.980450
4971, 0.011422, 0.999935
4972, 0.013870, 0.999901
4973, 0.064873, 0.997897
4974, 0.935652, 0.593302
4975, 0.740995, 0.737815
4976, 0.801548, 0.695615
4977, 0.263855, 0.965383
4978, 0.594224, 0.828585
4979, 0.188678, 0.982258
4980, 0.579870, 0.836526
4981, 0.859066, 0.653149
4982, 0.618110, 0.814990
4983, 0.386817, 0.926113
4984, 0.625167, 0.810867
4985, 0.585287, 0.833540
4986, 0.718246, 0.752950
4987, 0.868603, 0.645906
4988, 0.021050, 0.999778
4989, 0.917217, 0.608039
4990, 0.524202, 0.865713
4991, 0.703421, 0.762625
4992, 0.916775, 0.608375
4993, 0.546273, 0.854476
4994, 0.784783, 0.707546
4995, 0.496584, 0.879212
4996, 0.520388, 0.867634
4997, 0.388016, 0.925652
4998, 0.180791, 0.983703
4999, 0.704707, 0.761792
5000, 0.953624, 0.578728
5001, 0.087828, 0.996142
5002, 0.408565, 0.917700
5003, 0.997967, 0.541988
5004, 0.329178, 0.946317
5005, 0.985224, 0.552660
5006, 0.821974, 0.680787
5007, 0.316548, 0.950315
5008, 0.917524, 0.607795
5009, 0.715906, 0.754515
5010, 0.410033, 0.917118
5011, 0.238046, 0.971792
5012, 0.729012, 0.745838
5013, 0.748711, 0.732562
5014, 0.590754, 0.830525
5015, 0.365156, 0.934064
5016, 0.879608, 0.637439
5017, 0.228676, 0.973965
5018, 0.301794, 0.954810
5019, 0.898090, 0.623091
5020, 0.254620, 0.967760
5021, 0.953548, 0.578777
5022, 0.087402, 0.996181
5023, 0.692240, 0.769800
5024, 0.991395, 0.547516
5025, 0.281109, 0.960757
5026, 0.449887, 0.900488
5027, 0.750471, 0.731357
5028, 0.889126, 0.630084
5029, 0.425566, 0.910805
5030, 0.562212, 0.846061
5031, 0.514659, 0.870469
5032, 0.105669, 0.994421
5033, 0.641763, 0.801051
5034, 0.023956, 0.999712
5035, 0.733513, 0.742820
5036, 0.091565, 0.995811
5037, 0.101950, 0.994805
5038, 0.449840, 0.900517
5039, 0.389413, 0.925120
5040, 0.443421, 0.903279
5041, 0.388257, 0.925560
5042, 0.611178, 0.818967
5043, 0.257779, 0.966953
5044, 0.351300, 0.938921
5045, 0.436280, 0.906317
5046, 0.633034, 0.806246
5047, 0.233774, 0.972789
5048, 0.516053, 0.869777
5049, 0.965781, 0.568780
5050, 0.644266, 0.799553
5051, 0.382018, 0.927919
5052, 0.958727, 0.574536
5053, 0.284541, 0.959781
5054, 0.618450, 0.814778
5055, 0.225156, 0.974760
5056, 0.432495, 0.907909
5057, 0.139118, 0.990338
5058, 0.609509, 0.819946
5059, 0.502028, 0.876611
5060, 0.328413, 0.946551
5061, 0.402723, 0.919989
5062, 0.592713, 0.829437
5063, 0.052207, 0.998636
5064, 0.911561, 0.612532
5065, 0.489449, 0.882588
5066, 0.127301, 0.991908
5067, 0.402904, 0.919916
5068, 0.363950, 0.934500
5069, 0.371982, 0.931605
5070, 0.156171, 0.987826
5071, 0.658017, 0.791189
5072, 0.382654, 0.927670
5073, 0.242146, 0.970819
5074, 0.544335, 0.855455
5075, 0.837041, 0.669672
5076, 0.573649, 0.839924
5077, 0.400825, 0.920729
5078, 0.719094, 0.752387
5079, 0.042674, 0.999088
5080, 0.597668, 0.826665
5081, 0.742206, 0.736992
5082, 0.685715, 0.773982
5083, 0.327142, 0.946964
5084, 0.543021, 0.856152
5085, 0.283332, 0.960122
5086, 0.758780, 0.725678
5087, 0.811630, 0.688297
5088, 0.645137, 0.798999
5089, 0.551714, 0.851638
5090, 0.455156, 0.898190
5091, 0.712289, 0.756870
5092, 0.947480, 0.583744
5093, 0.026117, 0.999658
5094, 0.493076, 0.880894
5095, 0.325831, 0.947393
5096, 0.796248, 0.699373
5097, 0.480181, 0.886912
5098, 0.730659, 0.744737
5099, 0.767908, 0.719353
5100, 0.287987, 0.958817
5101, 0.931169, 0.596881
5102, 0.684883, 0.774485
5103, 0.525974, 0.864825
5104, 0.897446, 0.623615
5105, 0.212888, 0.977427
5106, 0.884165, 0.633913
5107, 0.123412, 0.992389
5108, 0.775441, 0.714117
5109, 0.771095, 0.717141
5110, 0.547907, 0.853617
5111, 0.621829, 0.812828
5112, 0.609988, 0.819668
5113, 0.670827, 0.783325
5114, 0.966566, 0.568126
5115, 0.853298, 0.657482
5116, 0.523589, 0.866019
5117, 0.017934, 0.999836
5118, 0.100129, 0.994989
5119, 0.790668, 0.703375
5120, 0.958748, 0.574536
5121, 0.640083, 0.802036
5122, 0.755694, 0.727774
5123, 0.519044, 0.868299
5124, 0.450360, 0.900301
5125, 0.621998, 0.812719
5126, 0.655652, 0.792644
5127, 0.044652, 0.999002
5128, 0.231927, 0.973229
5129, 0.064728, 0.997905
5130, 0.570906, 0.841409
5131, 0.610936, 0.819109
5132, 0.161746, 0.986947
5133, 0.622096, 0.812649
5134, 0.221781, 0.975505
5135, 0.248487, 0.969278
5136, 0.520481, 0.867567
5137, 0.884561, 0.633628
5138, 0.209121, 0.978205
5139, 0.050717, 0.998713
5140, 0.184454, 0.983039
5141, 0.714550, 0.755390
5142, 0.151527, 0.988537
5143, 0.372071, 0.931582
5144, 0.604228, 0.822942
5145, 0.228451, 0.974020
5146, 0.431651, 0.908268
5147, 0.405280, 0.918983
5148, 0.607108, 0.821308
5149, 0.868280, 0.646141
5150, 0.371707, 0.931714
5151, 0.876532, 0.639831
5152, 0.080798, 0.996736
5153, 0.557103, 0.848781
5154, 0.283276, 0.960141
5155, 0.152443, 0.988399
5156, 0.012059, 0.999927
5157, 0.909626, 0.614029
5158, 0.941003, 0.588972
5159, 0.255553, 0.967529
5160, 0.134068, 0.991029
5161, 0.966787, 0.567925
5162, 0.179234, 0.983974
5163, 0.561568, 0.846417
5164, 0.545360, 0.854950
5165, 0.654846, 0.793127
5166, 0.960683, 0.572938
5167, 0.175933, 0.984556
5168, 0.475192, 0.889214
5169, 0.836880, 0.669806
5170, 0.640575, 0.801744
5171, 0.457718, 0.897064
5172, 0.926619, 0.600546
5173, 0.229189, 0.973854
5174, 0.718474, 0.752828
5175, 0.979516, 0.557434
5176, 0.714140, 0.755673
5177, 0.354913, 0.937675
5178, 0.339552, 0.942909
5179, 0.124256, 0.992284
5180, 0.163823, 0.986610
5181, 0.384176, 0.927100
5182, 0.628321, 0.809009
5183, 0.947355, 0.583841
5184, 0.157080, 0.987683
5185, 0.684477, 0.774754
5186, 0.931832, 0.596345
5187, 0.223014, 0.975235
5188, 0.249458, 0.969037
5189, 0.199252, 0.980208
5190, 0.843682, 0.664714
5191, 0.156752, 0.987741
5192, 0.514447, 0.870560
5193, 0.599822, 0.825428
5194, 0.443729, 0.903152
5195, 0.511194, 0.872145
5196, 0.574866, 0.839258
5197, 0.873961, 0.641798
5198, 0.844783, 0.663893
5199, 0.717649, 0.753350
5200, 0.145048, 0.989502
5201, 0.654845, 0.793127
5202, 0.031783, 0.999494
5203, 0.947014, 0.584085
5204, 0.816748, 0.684615
5205, 0.248441, 0.969292
5206, 0.066752, 0.997773
5207, 0.875276, 0.640770
5208, 0.154640, 0.988061
5209, 0.124393, 0.992269
5210, 0.452708, 0.899262
5211, 0.856470, 0.655130
5212, 0.780337, 0.710690
5213, 0.090804, 0.995882
5214, 0.836322, 0.670218
5215, 0.831564, 0.673740
5216, 0.661537, 0.789057
5217, 0.143450, 0.989729
5218, 0.314434, 0.950977
5219, 0.972674, 0.563095
5220, 0.178570, 0.984097
5221, 0.377096, 0.929727
5222, 0.558349, 0.848137
5223, 0.010173, 0.999948
5224, 0.275743, 0.962232
5225, 0.085603, 0.996336
5226, 0.484059, 0.885102
5227, 0.303503, 0.954301
5228, 0.873454, 0.642174
5229, 0.009136, 0.999957
5230, 0.320544, 0.949055
5231, 0.850142, 0.659868
5232, 0.284872, 0.959699
5233, 0.964785, 0.569586
5234, 0.480281, 0.886857
5235, 0.753429, 0.729357
5236, 0.573890, 0.839792
5237, 0.311184, 0.951972
5238, 0.081836, 0.996654
5239, 0.400897, 0.920706
5240, 0.550611, 0.852219
5241, 0.469290, 0.891879
5242, 0.658355, 0.791002
5243, 0.634460, 0.805380
5244, 0.167140, 0.986067
5245, 0.727735, 0.746690
5246, 0.822657, 0.680297
5247, 0.923122, 0.603326
5248, 0.266306, 0.964746
5249, 0.325515, 0.947491
5250, 0.287932, 0.958836
5251, 0.374197, 0.930800
5252, 0.821306, 0.681277
5253, 0.256530, 0.967280
5254, 0.233228, 0.972919
5255, 0.088632, 0.996073
5256, 0.147504, 0.989134
5257, 0.416285, 0.914596
5258, 0.006873, 0.999976
5259, 0.620966, 0.813324
5260, 0.408292, 0.917795
5261, 0.941506, 0.588577
5262, 0.884829, 0.633439
5263, 0.945076, 0.585671
5264, 0.870006, 0.644838
5265, 0.983490, 0.554136
5266, 0.974424, 0.561629
5267, 0.061079, 0.998137
5268, 0.291433, 0.957824
5269, 0.140756, 0.990108
5270, 0.065859, 0.997829
5271, 0.528634, 0.863503
5272, 0.934573, 0.594135
5273, 0.997522, 0.542398
5274, 0.894992, 0.625525
5275, 0.573359, 0.840088
5276, 0.029819, 0.999556
5277, 0.936678, 0.592466
5278, 0.870619, 0.644369
5279, 0.282809, 0.960280
5280, 0.520418, 0.867596
5281, 0.147557, 0.989126
5282, 0.265392, 0.964987
5283, 0.009560, 0.999953
5284, 0.646343, 0.798300
5285, 0.841473, 0.666354
5286, 0.703815, 0.762386
5287, 0.357544, 0.936759
5288, 0.628527, 0.808902
5289, 0.737445, 0.740201
5290, 0.410174, 0.917048
5291, 0.969890, 0.565413
5292, 0.350131, 0.939321
5293, 0.421662, 0.912410
5294, 0.899307, 0.622134
5295, 0.393611, 0.923539
5296, 0.531848, 0.861870
5297, 0.940152, 0.589664
5298, 0.771902, 0.716590
5299, 0.128227, 0.991784
5300, 0.888557, 0.630507
5301, 0.318596, 0.949668
5302, 0.325062, 0.947629
5303, 0.624326, 0.811366
5304, 0.992113, 0.546904
5305, 0.254687, 0.967745
5306, 0.733640, 0.742740
5307, 0.982351, 0.555050
5308, 0.596866, 0.827113
5309, 0.692523, 0.769644
5310, 0.314287, 0.951020
5311, 0.458941, 0.896521
5312, 0.593273, 0.829096
5313, 0.483936, 0.885159
5314, 0.338949, 0.943114
5315, 0.452481, 0.899369
5316, 0.300213, 0.955279
5317, 0.764810, 0.721510
5318, 0.755582, 0.727858
5319, 0.104495, 0.994543
5320, 0.415904, 0.914742
5321, 0.915016, 0.609779
5322, 0.754481, 0.728610
5323, 0.399030, 0.921439
5324, 0.451826, 0.899664
5325, 0.829827, 0.675003
5326, 0.589532, 0.831206
5327, 0.954779, 0.577782
5328, 0.331027, 0.945703
5329, 0.353881, 0.938035
5330, 0.645164, 0.798999
5331, 0.248972, 0.969157
5332, 0.916129, 0.608909
5333, 0.829980, 0.674913
5334, 0.453435, 0.898942
5335, 0.129336, 0.991645
5336, 0.124215, 0.992290
5337, 0.843051, 0.665172
5338, 0.187807, 0.982414
5339, 0.098712, 0.995130
5340, 0.330983, 0.945722
5341, 0.801504, 0.695615
5342, 0.301976, 0.954757
5343, 0.587050, 0.832594
5344, 0.516798, 0.869413
5345, 0.726056, 0.747787
5346, 0.147839, 0.989092
5347, 0.425405, 0.910879
5348, 0.106189, 0.994364
5349, 0.631408, 0.807181
5350, 0.470294, 0.891438
5351, 0.993734, 0.545573
5352, 0.166256, 0.986210
5353, 0.484613, 0.884849
5354, 0.318254, 0.949782
5355, 0.069192, 0.997608
5356, 0.670923, 0.783249
5357, 0.472948, 0.890217
5358, 0.339477, 0.942928
5359, 0.956820, 0.576136
5360, 0.172229, 0.985202
5361, 0.522630, 0.866503
5362, 0.415780, 0.914792
5363, 0.000731, 0.999997
5364, 0.486628, 0.883907
5365, 0.601087, 0.824705
5366, 0.651356, 0.795279
5367, 0.176672, 0.984430
5368, 0.635860, 0.804544
5369, 0.619883, 0.813927
5370, 0.300669, 0.955133
5371, 0.209323, 0.978168
5372, 0.934770, 0.593990
5373, 0.569618, 0.842102
5374, 0.467401, 0.892733
5375, 0.404285, 0.919389
5376, 0.287891, 0.958836
5377, 0.668010, 0.785065
5378, 0.088424, 0.996094
5379, 0.296102, 0.956480
5380, 0.580039, 0.836427
5381, 0.212153, 0.977582
5382, 0.466400, 0.893198
5383, 0.036271, 0.999342
5384, 0.549886, 0.852568
5385, 0.767300, 0.719774
5386, 0.804636, 0.693373
5387, 0.023640, 0.999718
5388, 0.720451, 0.751501
5389, 0.567711, 0.843119
5390, 0.335618, 0.944203
5391, 0.431521, 0.908318
5392, 0.467383, 0.892759
5393, 0.702382, 0.763294
5394, 0.236919, 0.972065
5395, 0.396390, 0.922456
5396, 0.244149, 0.970333
5397, 0.238457, 0.971705
5398, 0.048853, 0.998807
5399, 0.045073, 0.998987
5400, 0.850507, 0.659593
5401, 0.758203, 0.726057
5402, 0.782576, 0.709101
5403, 0.031956, 0.999488
5404, 0.095667, 0.995426
5405, 0.273735, 0.962761
5406, 0.565603, 0.844267
5407, 0.640410, 0.801852
5408, 0.870518, 0.644415
5409, 0.914944, 0.609827
5410, 0.875201, 0.640863
5411, 0.523979, 0.865835
5412, 0.733199, 0.743026
5413, 0.402189, 0.920202
5414, 0.849837, 0.660097
5415, 0.729985, 0.745188
5416, 0.423828, 0.911510
5417, 0.371381, 0.931825
5418, 0.366185, 0.933696
5419, 0.491591, 0.881583
5420, 0.941009, 0.588972
5421, 0.462827, 0.894785
5422, 0.308083, 0.952925
5423, 0.962797, 0.571238
5424, 0.706709, 0.760487
5425, 0.328516, 0.946530
5426, 0.870172, 0.644695
5427, 0.479928, 0.887025
5428, 0.187041, 0.982551
5429, 0.023662, 0.999718
5430, 0.384022, 0.927167
5431, 0.993546, 0.545726
5432, 0.190289, 0.981946
5433, 0.763558, 0.722397
5434, 0.446605, 0.901915
5435, 0.086048, 0.996299
5436, 0.499005, 0.878045
5437, 0.347124, 0.940363
5438, 0.199045, 0.980259
5439, 0.823477, 0.679669
5440, 0.564531, 0.844855
5441, 0.758832, 0.725636
5442, 0.623831, 0.811650
5443, 0.461106, 0.895547
5444, 0.205414, 0.978972
5445, 0.573341, 0.840088
5446, 0.447430, 0.901573
5447, 0.137770, 0.990522
5448, 0.564990, 0.844594
5449, 0.485355, 0.884504
5450, 0.463876, 0.894320
5451, 0.789465, 0.704243
5452, 0.346263, 0.940655
5453, 0.808215, 0.690774
5454, 0.559676, 0.847424
5455, 0.481931, 0.886094
5456, 0.399803, 0.921131
5457, 0.254324, 0.967836
5458, 0.740124, 0.738391
5459, 0.574242, 0.839588
5460, 0.802200, 0.695129
5461, 0.807838, 0.691083
5462, 0.517960, 0.868843
5463, 0.407470, 0.918135
5464, 0.252004, 0.968415
5465, 0.600980, 0.824774
5466, 0.414513, 0.915308
5467, 0.390113, 0.924865
5468, 0.471999, 0.890661
5469, 0.220418, 0.975801
5470, 0.577657, 0.837729
5471, 0.864425, 0.649068
5472, 0.386044, 0.926413
5473, 0.964379, 0.569935
5474, 0.539393, 0.858008
5475, 0.457910, 0.896984
5476, 0.290346, 0.958141
5477, 0.417523, 0.914103
5478, 0.400945, 0.920679
5479, 0.935459, 0.593449
5480, 0.769854, 0.717991
5481, 0.302714, 0.954537
5482, 0.176260, 0.984505
5483, 0.367002, 0.933411
5484, 0.902936, 0.619315
5485, 0.282988, 0.960229
5486, 0.667002, 0.785672
5487, 0.443032, 0.903464
5488, 0.401721, 0.920393
5489, 0.354663, 0.937759
5490, 0.837125, 0.669580
5491, 0.809822, 0.689624
5492, 0.366542, 0.933561
5493, 0.792517, 0.702072
5494, 0.148439, 0.989004
5495, 0.326085, 0.947298
5496, 0.649213, 0.796568
5497, 0.896842, 0.624093
5498, 0.040021, 0.999199
5499, 0.180351, 0.983779
5500, 0.205516, 0.978959
5501, 0.538347, 0.858569
5502, 0.824957, 0.678597
5503, 0.861002, 0.651667
5504, 0.031913, 0.999490
5505, 0.155854, 0.987872
5506, 0.955113, 0.577533
5507, 0.518376, 0.868631
5508, 0.689188, 0.771777
5509, 0.594705, 0.828312
5510, 0.455692, 0.897950
5511, 0.474910, 0.889326
5512, 0.242385, 0.970761
5513, 0.604816, 0.822595
5514, 0.924294, 0.602403
5515, 0.777769, 0.712491
5516, 0.065329, 0.997867
5517, 0.148483, 0.988990
5518, 0.181239, 0.983615
5519, 0.763480, 0.722439
5520, 0.941714, 0.588381
5521, 0.965823, 0.568728
5522, 0.575882, 0.838696
5523, 0.732833, 0.743270
5524, 0.417646, 0.914051
5525, 0.274985, 0.962431
5526, 0.715416, 0.754835
5527, 0.309852, 0.952388
5528, 0.880977, 0.636413
5529, 0.740849, 0.737897
5530, 0.220986, 0.975678
5531, 0.452441, 0.899369
5532, 0.834421, 0.671616
5533, 0.001844, 0.999996
5534, 0.660735, 0.789545
5535, 0.387610, 0.925816
5536, 0.678622, 0.778445
5537, 0.493662, 0.880601
5538, 0.879005, 0.637908
5539, 0.794542, 0.700593
5540, 0.348745, 0.939795
5541, 0.465821, 0.893444
5542, 0.283453, 0.960090
5543, 0.671326, 0.782986
5544, 0.057076, 0.998369
5545, 0.963614, 0.570536
5546, 0.676934, 0.779478
5547, 0.335997, 0.944083
5548, 0.293463, 0.957245
5549, 0.296841, 0.956265
5550, 0.349483, 0.939548
5551, 0.615266, 0.816611
5552, 0.725039, 0.748473
5553, 0.505687, 0.874849
5554, 0.504532, 0.875406
5555, 0.711113, 0.757627
5556, 0.292056, 0.957648
5557, 0.278187, 0.961546
5558, 0.872317, 0.643063
5559, 0.244827, 0.970174
5560, 0.728028, 0.746488
5561, 0.923987, 0.602645
5562, 0.246630, 0.969743
5563, 0.985932, 0.552103
5564, 0.741280, 0.737611
5565, 0.364456, 0.934323
5566, 0.359159, 0.936184
5567, 0.113832, 0.993523
5568, 0.293578, 0.957209
5569, 0.077544, 0.996990
5570, 0.367883, 0.933082
5571, 0.005003, 0.999987
5572, 0.011973, 0.999927
5573, 0.907798, 0.615472
5574, 0.935361, 0.593546
5575, 0.037547, 0.999293
5576, 0.099274, 0.995076
5577, 0.211559, 0.977696
5578, 0.552217, 0.851352
5579, 0.954138, 0.578327
5580, 0.742843, 0.736538
5581, 0.619952, 0.813892
5582, 0.320938, 0.948940
5583, 0.604338, 0.822871
5584, 0.280973, 0.960790
5585, 0.241347, 0.971008
5586, 0.296044, 0.956497
5587, 0.526481, 0.864578
5588, 0.276207, 0.962100
5589, 0.577029, 0.838094
5590, 0.027909, 0.999610
5591, 0.069878, 0.997561
5592, 0.667372, 0.785447
5593, 0.508756, 0.873363
5594, 0.550593, 0.852219
5595, 0.118056, 0.993036
5596, 0.282226, 0.960431
5597, 0.141262, 0.990041
5598, 0.699500, 0.765144
5599, 0.920555, 0.605371
5600, 0.314599, 0.950920
5601, 0.011319, 0.999935
5602, 0.960397, 0.573190
5603, 0.407021, 0.918307
5604, 0.130437, 0.991502
5605, 0.674675, 0.780891
5606, 0.026213, 0.999656
5607, 0.451728, 0.899689
5608, 0.250156, 0.968870
5609, 0.761542, 0.723785
5610, 0.328167, 0.946631
5611, 0.137909, 0.990507
5612, 0.522872, 0.866381
5613, 0.427875, 0.909842
5614, 0.495606, 0.879675
5615, 0.076195, 0.997100
5616, 0.282920, 0.960246
5617, 0.544371, 0.855455
5618, 0.740843, 0.737897
5619, 0.961703, 0.572137
5620, 0.311425, 0.951898
5621, 0.974668, 0.561429
5622, 0.344428, 0.941274
5623, 0.551242, 0.851868
5624, 0.536575, 0.859473
5625, 0.438590, 0.905358
5626, 0.715196, 0.754951
5627, 0.891222, 0.628471
5628, 0.717720, 0.753310
5629, 0.367801, 0.933125
5630, 0.195051, 0.981035
5631, 0.758813, 0.725636
5632, 0.481066, 0.886493
5633, 0.312127, 0.951674
5634, 0.062785, 0.998030
5635, 0.246810, 0.969699
5636, 0.559626, 0.847454
5637, 0.985590, 0.552355
5638, 0.507570, 0.873931
5639, 0.258470, 0.966784
5640, 0.698984, 0.765495
5641, 0.045314, 0.998974
5642, 0.727444, 0.746892
5643, 0.348051, 0.940031
5644, 0.879934, 0.637210
5645, 0.300147, 0.955300
5646, 0.616449, 0.815947
5647, 0.237193, 0.971992
5648, 0.869205, 0.645441
5649, 0.096948, 0.995301
5650, 0.496683, 0.879155
5651, 0.360361, 0.935776
5652, 0.340945, 0.942438
5653, 0.774238, 0.714971
5654, 0.208476, 0.978348
5655, 0.117592, 0.993093
5656, 0.169225, 0.985710
5657, 0.453905, 0.898728
5658, 0.796909, 0.698936
5659, 0.305855, 0.953588
5660, 0.464959, 0.893830
5661, 0.275839, 0.962197
5662, 0.204169, 0.979232
5663, 0.322607, 0.948404
5664, 0.277984, 0.961613
5665, 0.845214, 0.663574
5666, 0.593194, 0.829165
5667, 0.657447, 0.791564
5668, 0.979553, 0.557384
5669, 0.987193, 0.551032
5670, 0.892832, 0.627185
5671, 0.067185, 0.997745
5672, 0.130467, 0.991502
5673, 0.774316, 0.714885
5674, 0.439308, 0.905049
5675, 0.920438, 0.605466
5676, 0.370104, 0.932289
5677, 0.157672, 0.987597
5678, 0.899409, 0.622087
5679, 0.482152, 0.886008
5680, 0.045916, 0.998947
5681, 0.385215, 0.926711
5682, 0.138927, 0.990363
5683, 0.057816, 0.998326
5684, 0.283358, 0.960122
5685, 0.233203, 0.972932
5686, 0.572084, 0.840780
5687, 0.407448, 0.918135
5688, 0.963261, 0.570837
5689, 0.892767, 0.627236
5690, 0.517618, 0.868992
5691, 0.267687, 0.964390
5692, 0.872680, 0.642782
5693, 0.032052, 0.999484
5694, 0.595721, 0.827727
5695, 0.183153, 0.983271
5696, 0.881901, 0.635704
5697, 0.213295, 0.977335
5698, 0.352496, 0.938522
5699, 0.768811, 0.718719
5700, 0.254558, 0.967775
5701, 0.454860, 0.898326
5702, 0.553381, 0.850743
5703, 0.125095, 0.992183
5704, 0.150345, 0.988721
5705, 0.912465, 0.611809
5706, 0.692028, 0.769955
5707, 0.468581, 0.892211
5708, 0.545483, 0.854887
5709, 0.497212, 0.878920
5710, 0.938979, 0.590597
5711, 0.770055, 0.717865
5712, 0.055856, 0.998438
5713, 0.439096, 0.905128
5714, 0.591451, 0.830119
5715, 0.251353, 0.968567
5716, 0.263400, 0.965511
5717, 0.379372, 0.928894
5718, 0.692178, 0.769840
5719, 0.569450, 0.842201
5720, 0.334150, 0.944683
5721, 0.014699, 0.999893
5722, 0.090906, 0.995869
5723, 0.426015, 0.910627
5724, 0.553038, 0.850936
5725, 0.715036, 0.755072
5726, 0.459588, 0.896225
5727, 0.358179, 0.936526
5728, 0.675387, 0.780475
5729, 0.027611, 0.999618
5730, 0.501664, 0.876786
5731, 0.338851, 0.943133
5732, 0.967711, 0.567172
5733, 0.563860, 0.845213
5734, 0.210681, 0.977890
5735, 0.405975, 0.918715
5736, 0.677469, 0.779173
5737, 0.185922, 0.982766
5738, 0.788522, 0.704889
5739, 0.175029, 0.984717
5740, 0.887096, 0.631646
5741, 0.634753, 0.805231
