n,input,val
4373, 76.913490, 5489.136719
4374, 47.176243, 1820.049805
4375, 93.249466, 8423.557617
4376, 12.564548, 104.188263
4377, 15.754747, 166.609924
4378, 252.539825, 36022.398438
4379, 200.010971, 33938.324219
4380, 10.236300, 68.595856
4381, 170.731735, 27625.207031
4382, 50.212185, 2094.957275
4383, 199.835846, 33908.878906
4384, 81.164955, 6192.245117
4385, 5.108090, 17.516596
4386, 207.675858, 35143.566406
4387, 45.677273, 1692.406494
4388, 229.168091, 37065.871094
4389, 36.804459, 1043.472778
4390, 101.282043, 10086.067383
4391, 128.999542, 16704.875000
4392, 169.094421, 27216.425781
4393, 131.850174, 17442.548828
4394, 144.129440, 20680.691406
4395, 134.592346, 18158.392578
4396, 230.526520, 37102.773438
4397, 165.063309, 26194.101562
4398, 12.641608, 105.507843
4399, 121.818657, 14883.378906
4400, 27.404711, 544.485107
4401, 220.619278, 36587.886719
4402, 58.086109, 2912.148438
4403, 13.235658, 115.981842
4404, 252.368744, 36044.335938
4405, 229.625198, 37078.457031
4406, 155.317719, 23653.943359
4407, 172.352844, 28026.304688
4408, 179.510971, 29739.492188
4409, 67.913979, 4147.325684
4410, 59.599327, 3086.709229
4411, 236.965149, 37122.898438
4412, 39.867596, 1247.227905
4413, 190.050629, 32053.009766
4414, 113.153923, 12774.363281
4415, 56.443207, 2729.109375
4416, 50.460979, 2118.478027
4417, 17.832729, 216.224640
4418, 72.103882, 4747.162109
4419, 234.751572, 37146.550781
4420, 138.423645, 19166.798828
4421, 13.978865, 129.863266
4422, 184.496780, 30869.185547
4423, 227.699478, 37012.148438
4424, 180.032120, 29860.011719
4425, 151.289139, 22586.242188
4426, 2.094693, 3.478086
4427, 233.640015, 37145.144531
4428, 45.786060, 1701.496582
4429, 154.813354, 23520.769531
4430, 75.406700, 5250.655273
4431, 198.775177, 33723.773438
4432, 158.289581, 24436.640625
4433, 202.904282, 34421.203125
4434, 185.661255, 31124.503906
4435, 78.694550, 5778.323730
4436, 238.680756, 37085.417969
4437, 207.073257, 35057.339844
4438, 225.234055, 36896.816406
4439, 14.986643, 150.093140
4440, 130.541382, 17102.947266
4441, 238.838043, 37081.285156
4442, 210.689194, 35550.054688
4443, 59.884758, 3120.204590
4444, 80.637970, 6102.650391
4445, 201.718201, 34227.585938
4446, 178.024857, 29391.853516
4447, 57.243168, 2817.374268
4448, 172.421631, 28043.076172
4449, 29.186596, 624.989380
4450, 251.296906, 36174.156250
4451, 133.213684, 17797.767578
4452, 104.777229, 10850.420898
4453, 167.774353, 26883.982422
4454, 15.902457, 169.899643
4455, 110.617920, 12178.937500
4456, 212.801605, 35811.339844
4457, 135.107727, 18293.537109
4458, 223.412048, 36787.777344
4459, 37.128849, 1064.090698
4460, 124.945633, 15669.420898
4461, 135.343277, 18355.310547
4462, 108.410606, 11669.640625
4463, 22.807653, 365.590179
4464, 126.262283, 16003.828125
4465, 251.862183, 36107.550781
4466, 135.789001, 18472.388672
4467, 147.542542, 21589.238281
4468, 0.693426, 0.608702
4469, 205.313232, 34798.300781
4470, 239.512909, 37058.257812
4471, 188.699921, 31773.099609
4472, 63.228558, 3528.422852
4473, 88.297821, 7468.561035
4474, 223.647629, 36803.070312
4475, 157.411392, 24205.824219
4476, 166.803360, 26637.808594
4477, 100.459702, 9909.619141
4478, 109.757515, 11979.455078
4479, 225.958084, 36933.878906
4480, 136.359451, 18622.416016
4481, 92.293922, 8235.052734
4482, 109.247787, 11861.886719
4483, 91.025864, 7987.999023
4484, 135.649872, 18435.835938
4485, 44.164772, 1568.953125
4486, 100.694313, 9959.914062
4487, 32.571198, 795.735229
4488, 24.888361, 441.531799
4489, 226.226349, 36947.855469
4490, 230.627396, 37104.855469
4491, 102.892006, 10435.178711
4492, 90.866898, 7957.179199
4493, 194.709686, 32975.894531
4494, 63.969219, 3622.607422
4495, 25.056194, 448.001831
4496, 29.633728, 646.185791
4497, 9.092089, 54.033752
4498, 137.114594, 18821.347656
4499, 41.307880, 1350.384277
4500, 42.760517, 1459.192993
4501, 72.475273, 4802.357910
4502, 155.847931, 23793.896484
4503, 219.317871, 36478.921875
4504, 132.670105, 17655.984375
4505, 63.650261, 3581.856689
4506, 250.328857, 36284.820312
4507, 191.685806, 32383.968750
4508, 205.177933, 34777.292969
4509, 215.908981, 36155.980469
4510, 155.619568, 23733.546875
4511, 99.243332, 9651.366211
4512, 56.632637, 2749.851807
4513, 204.545654, 34680.457031
4514, 252.441757, 36036.261719
4515, 126.149162, 15975.031250
4516, 164.802689, 26127.613281
4517, 134.810562, 18215.585938
4518, 197.827393, 33554.300781
4519, 161.181580, 25191.921875
4520, 156.104706, 23861.613281
4521, 211.315659, 35629.789062
4522, 69.083870, 4310.430664
4523, 171.588379, 27837.935547
4524, 148.521698, 21850.011719
4525, 69.449905, 4362.175293
4526, 214.959549, 36056.343750
4527, 112.650543, 12655.373047
4528, 111.754684, 12444.547852
4529, 57.585278, 2855.645508
4530, 172.852570, 28148.978516
4531, 159.966980, 24875.613281
4532, 163.449738, 25779.623047
4533, 161.958099, 25393.843750
4534, 106.356766, 11203.668945
4535, 170.675522, 27611.130859
4536, 28.710625, 602.860657
4537, 105.517418, 11015.358398
4538, 97.486412, 9283.597656
4539, 231.405548, 37119.777344
4540, 110.327827, 12111.544922
4541, 60.163681, 3153.229736
4542, 157.682816, 24277.080078
4543, 77.272636, 5546.828125
4544, 128.738724, 16637.753906
4545, 187.368530, 31491.582031
4546, 58.606945, 2971.614502
4547, 192.308884, 32509.041016
4548, 221.989731, 36690.574219
4549, 213.076157, 35843.937500
4550, 254.053162, 35820.539062
4551, 219.130112, 36462.546875
4552, 33.701412, 858.117859
4553, 204.271561, 34637.800781
4554, 45.681904, 1692.822998
4555, 46.377552, 1751.399170
4556, 39.458591, 1218.839844
4557, 142.245499, 20179.742188
4558, 112.113373, 12528.782227
4559, 12.873814, 109.531075
4560, 196.187485, 33254.335938
4561, 249.434647, 36382.277344
4562, 254.133804, 35810.371094
4563, 71.849068, 4709.389160
4564, 39.083706, 1193.117676
4565, 30.672092, 697.011475
4566, 41.770821, 1384.516113
4567, 224.566574, 36858.480469
4568, 201.046631, 34115.437500
4569, 211.977036, 35711.089844
4570, 146.725632, 21371.783203
4571, 70.368057, 4493.306152
4572, 122.741447, 15114.119141
4573, 232.487076, 37136.687500
4574, 27.080896, 530.554199
4575, 191.962692, 32439.814453
4576, 66.147430, 3907.568359
4577, 18.698759, 239.073151
4578, 64.141647, 3644.723145
4579, 111.925026, 12484.541016
4580, 152.650726, 22947.892578
4581, 23.741735, 398.669220
4582, 162.438690, 25518.185547
4583, 82.531044, 6427.411621
4584, 117.891563, 13914.010742
4585, 113.197464, 12784.711914
4586, 76.319733, 5394.447266
4587, 8.857844, 51.284382
4588, 168.949020, 27180.146484
4589, 208.127563, 35206.781250
4590, 92.408836, 8257.662109
4591, 199.491257, 33848.949219
4592, 116.456238, 13565.179688
4593, 234.873688, 37145.242188
4594, 30.890245, 707.974426
4595, 12.887598, 109.774696
4596, 83.665718, 6626.070801
4597, 60.943230, 3246.477051
4598, 146.029434, 21186.373047
4599, 221.091415, 36623.667969
4600, 25.869753, 480.226654
4601, 97.459946, 9278.027344
4602, 133.785629, 17947.216797
4603, 249.121506, 36414.148438
4604, 59.267921, 3047.940430
4605, 188.158401, 31659.044922
4606, 230.063126, 37090.621094
4607, 68.775627, 4267.064453
4608, 127.350784, 16281.697266
4609, 170.754883, 27630.962891
4610, 210.305420, 35500.363281
4611, 63.404171, 3550.667725
4612, 94.671852, 8708.050781
4613, 220.943832, 36612.527344
4614, 46.178814, 1734.504517
4615, 101.885872, 10216.370117
4616, 232.541061, 37137.042969
4617, 15.277895, 156.241867
4618, 189.506165, 31940.058594
4619, 203.054352, 34445.601562
4620, 231.281616, 37117.816406
4621, 202.930359, 34425.855469
4622, 89.001717, 7600.918457
4623, 150.488098, 22373.193359
4624, 207.358673, 35099.093750
4625, 31.709373, 750.005981
4626, 180.251450, 29910.703125
4627, 78.111473, 5682.887695
4628, 137.301376, 18870.585938
4629, 143.096924, 20406.031250
4630, 192.679474, 32582.029297
4631, 71.199692, 4614.037109
4632, 62.713367, 3463.708984
4633, 70.489204, 4510.844727
4634, 92.186172, 8213.883789
4635, 9.737326, 62.013611
4636, 155.281067, 23644.351562
4637, 13.444933, 119.804832
4638, 97.033455, 9189.831055
4639, 243.711594, 36855.000000
4640, 105.431015, 10996.057617
4641, 230.205719, 37094.855469
4642, 98.348396, 9463.184570
4643, 228.444229, 37041.171875
4644, 247.221268, 36592.230469
4645, 165.411728, 26283.560547
4646, 220.006485, 36537.320312
4647, 106.812141, 11306.303711
4648, 216.414429, 36207.132812
4649, 104.991707, 10898.155273
4650, 89.037323, 7607.710938
4651, 199.761520, 33895.339844
4652, 19.463446, 260.332153
4653, 50.795181, 2150.224609
4654, 104.945251, 10887.821289
4655, 45.259457, 1657.809448
4656, 173.270111, 28250.789062
4657, 226.839874, 36975.539062
4658, 53.140312, 2381.158447
4659, 27.848795, 563.937073
4660, 138.831161, 19274.533203
4661, 225.399536, 36906.105469
4662, 191.601227, 32367.228516
4663, 76.084213, 5357.148438
4664, 56.427776, 2727.420166
4665, 233.585480, 37144.992188
4666, 237.300415, 37116.574219
4667, 127.361763, 16284.498047
4668, 59.442451, 3068.360596
4669, 139.889694, 19554.646484
4670, 198.195312, 33620.414062
4671, 44.027657, 1558.066528
4672, 156.519104, 23970.847656
4673, 133.582153, 17894.025391
4674, 50.091515, 2083.559814
4675, 192.709106, 32587.664062
4676, 65.894920, 3873.969482
4677, 84.850426, 6836.829102
4678, 174.249649, 28489.574219
4679, 11.728135, 90.462372
4680, 7.249712, 34.479752
4681, 203.427795, 34505.031250
4682, 230.279831, 37095.535156
4683, 140.312073, 19666.574219
4684, 82.628899, 6444.353516
4685, 161.872543, 25371.662109
4686, 196.003510, 33219.437500
4687, 139.344315, 19410.263672
4688, 208.566940, 35268.449219
4689, 30.425171, 684.709045
4690, 221.718292, 36671.312500
4691, 251.946304, 36096.554688
4692, 218.242111, 36383.691406
4693, 38.943489, 1183.573608
4694, 117.950310, 13928.382812
4695, 32.194279, 775.547913
4696, 146.718628, 21369.943359
4697, 224.102264, 36831.578125
4698, 194.189667, 32876.734375
4699, 102.095917, 10261.903320
4700, 149.602921, 22137.900391
4701, 78.578781, 5759.407227
4702, 193.104553, 32665.013672
4703, 74.392899, 5093.226074
4704, 248.838837, 36442.003906
4705, 62.782661, 3472.388184
4706, 218.057877, 36367.476562
4707, 107.184738, 11390.631836
4708, 83.886276, 6665.020020
4709, 175.353638, 28756.556641
4710, 135.578217, 18417.009766
4711, 161.910828, 25381.564453
4712, 189.070801, 31849.984375
4713, 75.030594, 5191.851074
4714, 132.502975, 17612.427734
4715, 136.862305, 18754.849609
4716, 202.747131, 34395.652344
4717, 6.966160, 31.885199
4718, 152.170486, 22820.302734
4719, 11.093860, 80.761734
4720, 226.244827, 36947.367188
4721, 168.405411, 27043.099609
4722, 28.543064, 595.160828
4723, 207.387451, 35102.730469
4724, 40.530407, 1294.103760
4725, 237.219757, 37119.859375
4726, 54.824284, 2555.153320
4727, 115.997871, 13454.396484
4728, 186.443085, 31293.859375
4729, 136.444382, 18644.748047
4730, 6.061776, 24.325598
4731, 195.896378, 33199.777344
4732, 52.298328, 2296.711914
4733, 3.774024, 9.932457
4734, 26.364658, 500.433807
4735, 29.613663, 645.209229
4736, 95.603760, 8896.711914
4737, 208.774933, 35296.414062
4738, 3.093806, 6.911526
4739, 82.733627, 6462.670898
4740, 65.622375, 3837.823975
4741, 242.013809, 36953.308594
4742, 153.727844, 23233.425781
4743, 72.831062, 4855.684082
4744, 237.530273, 37113.070312
4745, 187.917007, 31608.197266
4746, 193.853180, 32811.718750
4747, 20.550373, 292.323059
4748, 26.760517, 516.961548
4749, 12.707810, 106.644402
4750, 73.063057, 4890.630371
4751, 117.214043, 13748.997070
4752, 13.003552, 111.821678
4753, 35.439152, 959.325928
4754, 137.764908, 18992.830078
4755, 123.022369, 15184.557617
4756, 75.040321, 5193.466797
4757, 73.530182, 4961.201660
4758, 202.032104, 34279.675781
4759, 139.233398, 19380.902344
4760, 99.868202, 9783.707031
4761, 94.062370, 8585.542969
4762, 189.990341, 32039.867188
4763, 211.581253, 35662.910156
4764, 43.460773, 1513.337402
4765, 225.266342, 36898.839844
4766, 182.879456, 30509.224609
4767, 105.736420, 11064.335938
4768, 77.856552, 5641.333008
4769, 81.097679, 6180.721191
4770, 142.505585, 20248.898438
4771, 166.819611, 26641.982422
4772, 82.287033, 6385.117676
4773, 153.429108, 23154.203125
4774, 79.982384, 5992.350586
4775, 20.405949, 287.959900
4776, 78.710892, 5781.141113
4777, 114.971176, 13207.462891
4778, 40.963993, 1325.335205
4779, 249.402924, 36385.421875
4780, 251.077332, 36199.503906
4781, 138.948303, 19305.507812
4782, 149.163467, 22020.878906
4783, 112.920296, 12719.056641
4784, 82.518082, 6425.110840
4785, 172.960144, 28175.169922
4786, 144.400314, 20752.714844
4787, 14.702862, 144.234634
4788, 42.908276, 1470.539795
4789, 214.050049, 35955.214844
4790, 45.463585, 1674.666870
4791, 48.253109, 1915.024048
4792, 193.355240, 32714.119141
4793, 98.804955, 9559.027344
4794, 12.557042, 104.059975
4795, 134.668900, 18178.439453
4796, 64.383034, 3675.828613
4797, 35.026623, 934.694580
4798, 48.511047, 1938.184326
4799, 148.259857, 21780.394531
4800, 202.412674, 34341.609375
4801, 36.518684, 1025.500732
4802, 183.076035, 30553.439453
4803, 139.079956, 19340.326172
4804, 202.880646, 34417.335938
4805, 37.591095, 1093.826416
4806, 170.939835, 27677.281250
4807, 125.795158, 15884.960938
4808, 23.698193, 397.105408
4809, 235.237457, 37142.375000
4810, 176.845673, 29112.921875
4811, 129.632065, 16867.931641
4812, 67.383064, 4074.439941
4813, 14.394946, 138.015289
4814, 113.942764, 12961.705078
4815, 237.491837, 37114.042969
4816, 143.312515, 20463.292969
4817, 130.928497, 17203.251953
4818, 49.685055, 2045.595703
4819, 169.945770, 27429.685547
4820, 160.094513, 24908.646484
4821, 55.259480, 2601.290527
4822, 94.925056, 8759.080078
4823, 50.171417, 2091.139160
4824, 73.444260, 4948.158691
4825, 15.651273, 164.330688
4826, 100.355057, 9887.326172
4827, 8.669182, 49.127033
4828, 224.639755, 36863.449219
4829, 226.201416, 36946.191406
4830, 5.671390, 21.395847
4831, 194.361343, 32909.734375
4832, 50.392326, 2111.958496
4833, 177.207245, 29198.966797
4834, 95.913017, 8959.669922
4835, 31.377001, 732.772949
4836, 109.944359, 12022.683594
4837, 30.668865, 696.826904
4838, 140.082016, 19605.669922
4839, 60.603802, 3205.636230
4840, 99.371887, 9678.471680
4841, 138.696945, 19239.035156
4842, 73.598610, 4971.630371
4843, 81.982597, 6332.499512
4844, 147.025574, 21451.728516
4845, 127.122131, 16223.223633
4846, 156.203705, 23887.933594
4847, 132.311234, 17562.496094
4848, 143.600861, 20539.972656
4849, 226.979202, 36981.363281
4850, 203.720963, 34550.765625
4851, 228.328125, 37037.250000
4852, 184.588120, 30889.046875
4853, 166.620377, 26591.613281
4854, 132.926743, 17722.902344
4855, 58.893185, 3004.496582
4856, 116.072067, 13472.334961
4857, 12.533854, 103.665115
4858, 193.816483, 32803.812500
4859, 75.589851, 5279.296875
4860, 182.584885, 30443.220703
4861, 11.221090, 82.657715
4862, 33.308418, 836.137390
4863, 220.467072, 36574.753906
4864, 103.397064, 10545.803711
4865, 247.030930, 36610.699219
4866, 168.919540, 27172.859375
4867, 58.166286, 2921.225586
4868, 145.805069, 21126.675781
4869, 210.490051, 35525.238281
4870, 154.911301, 23546.527344
4871, 206.840958, 35024.179688
4872, 80.248108, 6036.985840
4873, 62.326878, 3415.651611
4874, 225.645050, 36917.765625
4875, 209.057266, 35335.066406
4876, 30.770502, 701.919800
4877, 163.426819, 25773.716797
4878, 222.538513, 36729.828125
4879, 156.024353, 23840.623047
4880, 7.655889, 38.386715
4881, 193.047470, 32654.582031
4882, 191.094315, 32265.236328
4883, 147.147476, 21484.123047
4884, 238.724960, 37083.289062
4885, 102.784378, 10411.649414
4886, 62.776329, 3471.574463
4887, 165.707611, 26359.111328
4888, 120.667198, 14597.032227
4889, 132.902908, 17716.667969
4890, 122.602783, 15079.412109
4891, 200.812866, 34076.128906
4892, 234.211166, 37146.769531
4893, 110.759514, 12211.894531
4894, 156.928635, 24078.853516
4895, 177.168594, 29189.820312
4896, 162.209763, 25458.765625
4897, 74.088524, 5046.458008
4898, 47.763397, 1871.460815
4899, 184.473557, 30864.085938
4900, 73.176117, 4907.619629
4901, 63.051163, 3506.033447
4902, 138.912445, 19295.968750
4903, 200.719513, 34060.386719
4904, 216.839584, 36250.839844
4905, 66.407188, 3942.306396
4906, 149.574554, 22130.199219
4907, 165.064911, 26194.611328
4908, 136.514252, 18663.214844
4909, 126.596878, 16089.089844
4910, 171.602753, 27841.396484
4911, 240.253891, 37030.820312
4912, 56.714642, 2758.820801
4913, 162.177689, 25450.820312
4914, 140.856094, 19810.886719
4915, 201.461060, 34184.968750
4916, 211.161301, 35610.769531
4917, 149.274567, 22050.494141
4918, 106.452560, 11225.203125
4919, 176.995468, 29148.638672
4920, 44.125004, 1565.786133
4921, 52.871990, 2354.003662
4922, 216.821838, 36248.605469
4923, 115.138565, 13247.579102
4924, 77.572914, 5595.388184
4925, 141.504318, 19982.929688
4926, 206.730026, 35007.722656
4927, 10.412646, 71.005882
4928, 116.968773, 13689.366211
4929, 43.343334, 1504.172241
4930, 132.561859, 17627.746094
4931, 16.477976, 183.061478
4932, 63.177326, 3522.024902
4933, 73.173561, 4907.278320
4934, 50.341526, 2107.111084
4935, 100.368958, 9890.322266
4936, 7.885564, 40.698086
4937, 122.352394, 15016.743164
4938, 88.348106, 7478.060059
4939, 161.204071, 25197.714844
4940, 99.582993, 9723.144531
4941, 216.505768, 36216.214844
4942, 39.964226, 1254.036865
4943, 114.349197, 13058.621094
4944, 232.126175, 37131.675781
4945, 172.099762, 27963.781250
4946, 174.217514, 28481.689453
4947, 143.447205, 20499.140625
4948, 62.899673, 3487.051758
4949, 161.492767, 25272.720703
4950, 196.101562, 33238.371094
4951, 185.708069, 31134.695312
4952, 57.175625, 2809.822754
4953, 90.224205, 7833.580078
4954, 230.611298, 37104.437500
4955, 121.687645, 14850.700195
4956, 102.640213, 10380.265625
4957, 113.167976, 12777.707031
4958, 120.600922, 14580.560547
4959, 216.064972, 36171.976562
4960, 213.089264, 35844.941406
4961, 190.222427, 32088.208984
4962, 100.085075, 9829.855469
4963, 93.653946, 8504.018555
4964, 14.315897, 136.445984
4965, 244.454254, 36806.675781
4966, 113.838234, 12936.858398
4967, 49.769241, 2053.444580
4968, 106.937767, 11334.688477
4969, 186.911896, 31393.644531
4970, 50.507263, 2122.875732
4971, 2.912731, 6.201540
4972, 3.536923, 8.815858
4973, 16.542534, 184.568466
4974, 238.591370, 37086.800781
4975, 188.953705, 31825.601562
4976, 204.394730, 34656.625000
4977, 67.283073, 4060.770264
4978, 151.527115, 22649.347656
4979, 48.112999, 1902.504272
4980, 147.866959, 21675.724609
4981, 219.061905, 36457.082031
4982, 157.618042, 24259.955078
4983, 98.638283, 9523.925781
4984, 159.417694, 24731.945312
4985, 149.248306, 22043.439453
4986, 183.152847, 30570.494141
4987, 221.493881, 36655.218750
4988, 5.367740, 19.253719
4989, 233.890457, 37146.125000
4990, 133.671585, 17917.371094
4991, 179.372360, 29707.503906
4992, 233.777557, 37144.718750
4993, 139.299728, 19398.488281
4994, 200.119598, 33958.171875
4995, 126.628967, 16097.289062
4996, 132.699066, 17663.527344
4997, 98.944138, 9588.196289
4998, 46.101639, 1727.976562
4999, 179.700317, 29783.603516
5000, 243.174072, 36888.250000
5001, 22.396029, 351.547882
5002, 104.184082, 10719.003906
5003, 254.481476, 35763.183594
5004, 83.940407, 6674.611816
5005, 251.232224, 36184.011719
5006, 209.603256, 35408.171875
5007, 80.719841, 6116.587402
5008, 233.968643, 37146.347656
5009, 182.556076, 30436.158203
5010, 104.558418, 10801.867188
5011, 60.701664, 3217.417725
5012, 185.897949, 31175.263672
5013, 190.921356, 32230.072266
5014, 150.642303, 22414.369141
5015, 93.114784, 8396.897461
5016, 224.300003, 36844.085938
5017, 58.312504, 2937.901123
5018, 76.957512, 5496.239746
5019, 229.012863, 37061.203125
5020, 64.928108, 3746.613770
5021, 243.154800, 36890.886719
5022, 22.287521, 347.891602
5023, 176.521179, 29035.828125
5024, 252.805618, 35988.511719
5025, 71.682877, 4684.912598
5026, 114.721275, 13147.598633
5027, 191.370163, 32321.193359
5028, 226.727249, 36971.683594
5029, 108.519264, 11694.521484
5030, 143.364090, 20477.097656
5031, 131.237915, 17283.498047
5032, 26.945538, 524.764771
5033, 163.649628, 25830.964844
5034, 6.108746, 24.691509
5035, 187.045792, 31422.464844
5036, 23.349173, 384.581635
5037, 25.997160, 485.376740
5038, 114.709312, 13144.693359
5039, 99.300430, 9663.395508
5040, 113.072380, 12755.001953
5041, 99.005569, 9601.151367
5042, 155.850388, 23794.646484
5043, 65.733658, 3852.523926
5044, 89.581604, 7710.940430
5045, 111.251305, 12326.636719
5046, 161.423615, 25254.824219
5047, 59.612316, 3088.158447
5048, 131.593475, 17375.800781
5049, 246.274185, 36671.347656
5050, 164.287811, 25995.031250
5051, 97.414703, 9268.747070
5052, 244.475372, 36807.269531
5053, 72.557968, 4814.767578
5054, 157.704727, 24282.771484
5055, 57.414879, 2836.540039
5056, 110.286102, 12101.889648
5057, 35.475197, 961.514221
5058, 155.424728, 23682.113281
5059, 128.017105, 16452.382812
5060, 83.745255, 6640.091309
5061, 102.694267, 10392.058594
5062, 151.141708, 22547.103516
5063, 13.312799, 117.383400
5064, 232.447952, 37136.187500
5065, 124.809441, 15634.958008
5066, 32.461750, 789.839539
5067, 102.740486, 10402.147461
5068, 92.807198, 8336.127930
5069, 94.855347, 8744.989258
5070, 39.823551, 1244.188599
5071, 167.794388, 26889.345703
5072, 97.576653, 9302.251953
5073, 61.747326, 3344.225098
5074, 138.805298, 19267.656250
5075, 213.445480, 35885.671875
5076, 146.280533, 21253.257812
5077, 102.210396, 10286.782227
5078, 183.369003, 30618.568359
5079, 10.881884, 77.648567
5080, 152.405304, 22882.654297
5081, 189.262497, 31890.369141
5082, 174.857330, 28636.533203
5083, 83.421257, 6583.046387
5084, 138.470306, 19179.130859
5085, 72.249710, 4768.736328
5086, 193.489029, 32740.326172
5087, 206.965576, 35042.128906
5088, 164.509888, 26052.271484
5089, 140.686966, 19765.978516
5090, 116.064705, 13470.552734
5091, 181.633575, 30227.226562
5092, 241.607498, 36973.359375
5093, 6.659777, 29.202957
5094, 125.734283, 15869.493164
5095, 83.086906, 6524.349609
5096, 203.043274, 34443.246094
5097, 122.446045, 15040.166016
5098, 186.318085, 31266.906250
5099, 195.816498, 33184.597656
5100, 73.436623, 4946.999512
5101, 237.448090, 37113.390625
5102, 174.645264, 28585.167969
5103, 134.123322, 18035.562500
5104, 228.848801, 37055.824219
5105, 54.286488, 2498.798828
5106, 225.462112, 36909.417969
5107, 31.470064, 737.576111
5108, 197.737335, 33537.394531
5109, 196.629272, 33335.546875
5110, 139.716354, 19508.833984
5111, 158.566376, 24509.031250
5112, 155.547043, 23714.632812
5113, 171.060867, 27707.015625
5114, 246.474335, 36656.824219
5115, 217.590881, 36322.148438
5116, 133.515289, 17876.531250
5117, 4.573189, 14.208365
5118, 25.532867, 466.712463
5119, 201.620438, 34210.648438
5120, 244.480713, 36805.996094
5121, 163.221130, 25720.525391
5122, 192.702057, 32586.398438
5123, 132.356262, 17574.220703
5124, 114.841850, 13176.434570
5125, 158.609375, 24520.494141
5126, 167.191376, 26736.615234
5127, 11.386156, 85.155006
5128, 59.141403, 3033.255859
5129, 16.505547, 183.711578
5130, 145.581131, 21067.072266
5131, 155.788727, 23778.398438
5132, 41.245182, 1345.798218
5133, 158.634430, 24526.769531
5134, 56.554043, 2741.232178
5135, 63.364277, 3545.653076
5136, 132.722534, 17669.646484
5137, 225.563019, 36914.589844
5138, 53.325832, 2399.921387
5139, 12.932895, 110.573036
5140, 47.035809, 1807.864746
5141, 182.210373, 30358.750000
5142, 38.639339, 1163.028931
5143, 94.878128, 8749.604492
5144, 154.078049, 23326.185547
5145, 58.255005, 2931.280273
5146, 110.071075, 12052.004883
5147, 103.346519, 10534.654297
5148, 154.812469, 23520.501953
5149, 221.411423, 36647.964844
5150, 94.785355, 8730.863281
5151, 223.515610, 36794.871094
5152, 20.603455, 293.943481
5153, 142.061340, 20130.730469
5154, 72.235413, 4766.717773
5155, 38.872974, 1178.794678
5156, 3.075148, 6.836734
5157, 231.954544, 37129.363281
5158, 239.955704, 37044.367188
5159, 65.165955, 3777.664307
5160, 34.187401, 885.763794
5161, 246.530563, 36652.800781
5162, 45.704636, 1694.726807
5163, 143.199905, 20433.439453
5164, 139.066681, 19336.843750
5165, 166.985840, 26684.308594
5166, 244.974106, 36772.074219
5167, 44.862961, 1625.306396
5168, 121.173889, 14722.837891
5169, 213.404510, 35882.234375
5170, 163.346573, 25752.914062
5171, 116.718079, 13628.559570
5172, 236.287872, 37133.726562
5173, 58.443306, 2952.865234
5174, 183.210953, 30583.880859
5175, 249.776581, 36345.640625
5176, 182.105713, 30334.753906
5177, 90.502762, 7887.103516
5178, 86.585854, 7151.414551
5179, 31.685194, 748.749268
5180, 41.774776, 1384.842163
5181, 97.964760, 9383.060547
5182, 160.221832, 24941.986328
5183, 241.575546, 36974.714844
5184, 40.055489, 1260.410278
5185, 174.541687, 28559.939453
5186, 237.617172, 37111.476562
5187, 56.868614, 2775.826172
5188, 63.611740, 3576.946289
5189, 50.809299, 2151.591309
5190, 215.138901, 36075.570312
5191, 39.971848, 1254.574341
5192, 131.184052, 17269.521484
5193, 152.954681, 23028.492188
5194, 113.150955, 12773.694336
5195, 130.354584, 17054.615234
5196, 146.590927, 21335.865234
5197, 222.860138, 36752.121094
5198, 215.419556, 36105.378906
5199, 183.000580, 30535.984375
5200, 36.987255, 1055.025391
5201, 166.985580, 26684.224609
5202, 8.104759, 42.969929
5203, 241.488510, 36978.425781
5204, 208.270630, 35227.167969
5205, 63.352337, 3544.085938
5206, 17.021799, 196.008636
5207, 223.195267, 36774.230469
5208, 39.433182, 1217.101685
5209, 31.720201, 750.554626
5210, 115.440430, 13320.126953
5211, 218.399902, 36398.484375
5212, 198.985901, 33760.933594
5213, 23.154968, 377.710510
5214, 213.262192, 35865.332031
5215, 212.048950, 35720.238281
5216, 168.691849, 27115.570312
5217, 36.579758, 1029.331787
5218, 80.180649, 6025.587891
5219, 248.031784, 36518.078125
5220, 45.535416, 1680.615479
5221, 96.159523, 9010.119141
5222, 142.379013, 20215.226562
5223, 2.594084, 5.046810
5224, 70.314384, 4485.565430
5225, 21.828856, 332.681488
5226, 123.434975, 15288.215820
5227, 77.393387, 5566.375488
5228, 222.730728, 36744.253906
5229, 2.329704, 4.179882
5230, 81.738609, 6290.380859
5231, 216.786087, 36244.000000
5232, 72.642471, 4827.432617
5233, 246.020218, 36693.085938
5234, 122.471695, 15046.570312
5235, 192.124451, 32471.722656
5236, 146.341858, 21269.564453
5237, 79.351845, 5887.113770
5238, 20.868164, 302.082550
5239, 102.228752, 10290.722656
5240, 140.405716, 19691.400391
5241, 119.668869, 14350.150391
5242, 167.880539, 26911.121094
5243, 161.787186, 25349.556641
5244, 42.620701, 1448.502808
5245, 185.572296, 31104.806641
5246, 209.777588, 35431.843750
5247, 235.395996, 37142.113281
5248, 67.908112, 4146.486816
5249, 83.006317, 6510.290527
5250, 73.422745, 4944.995605
5251, 95.420143, 8859.317383
5252, 209.433105, 35385.835938
5253, 65.415024, 3810.408691
